,Incident Number,long,latt,PC Sector
597,26802507,-2.64518,51.47958,BS9 1
598,26802674,-2.69233,53.3333,WA7 2
599,26802792,-1.92058,52.426359999999995,B30 2
600,26803039,-0.7181,52.0392,MK10 9
601,26803337,-4.25949,55.857409999999994,G1 4
602,26803389,-3.41864,55.886309999999995,EH27 8
603,26803949,-1.32932,54.52896,TS17 5
604,26803980,-1.48333,53.46185,S35 1
605,26804037,-1.28906,50.70308,PO30 2
606,26804529,-2.96911,53.33626999999999,CH62 3
607,26804587,-3.96985,51.61971,SA2 0
608,26804857,-2.69546,52.97099,SY13 1
609,26804882,-0.10257,51.666920000000005,EN2 8
610,26805029,0.03393,51.488,SE7 8
611,26805115,-4.1571,50.42713,PL5 4
612,26805196,-1.89533,53.75956,HX2 9
613,26805343,-0.57604,53.20454,LN6 7
614,26805886,-2.22421,53.417809999999996,M20 6
615,26806182,-2.07705,51.90576,GL50 4
616,26806286,-,,N/A
617,26806366,-1.61288,52.79618000000001,DE15 9
618,26806465,-0.14152,51.42436,SW16 6
619,26806566,0.6935,52.63746,PE37 8
620,26806706,-1.65145,54.989580000000004,NE4 9
621,26806832,-3.91506,56.22576,FK15 0
622,26806887,-1.22295,51.61187,OX11 7
623,26806962,-2.26336,53.40101,M22 4
624,26807008,-1.47392,53.359480000000005,S8 9
625,26807039,-3.89939,56.226009999999995,FK15 0
626,26807068,-1.98992,52.4935,B68 9
627,26807593,0.06467,51.53063,E6 2
628,26808121,-6.21624,54.66178000000001,BT29 4
629,26808861,-2.40497,51.386520000000004,BA2 9
630,26808929,-2.97467,54.891000000000005,CA2 7
631,26808973,-1.6079,53.83716999999999,LS16 5
632,26809181,-0.30506,51.747,AL1 5
633,26809323,-0.41977,51.57323,HA4 8
634,26809514,-2.53856,51.47562,BS16 3
635,26809555,-1.93937,53.72813000000001,HX2 6
636,26809783,-2.76003,53.76031,PR2 2
637,26809834,-1.52484,52.43533000000001,CV6 4
638,26810126,0.14816,51.46617,DA7 5
639,26811075,-,,N/A
640,26811221,-0.30614,53.7809,HU7 4
641,26811352,-1.73166,53.016769999999994,DE6 1
642,26811371,-1.75874,53.78754,BD5 0
643,26811402,-0.18706,51.60685,N3 1
644,26811516,-1.9099,52.61427,WS9 8
645,26811813,-3.65462,55.05732,DG2 8
646,26812107,-3.66088,51.608090000000004,CF34 9
647,26812384,-0.14149,51.6375,N14 5
648,26812576,-1.92478,50.80236,BH21 2
649,26812859,-0.7927,51.29185,GU14 0
650,26812898,-0.68029,50.79582,PO22 9
651,26813436,-2.92236,53.41446,L13 2
652,26813473,-2.4175,53.090109999999996,CW1 6
653,26813577,-1.08379,53.47833000000001,DN11 0
654,26813955,-3.05685,53.37104,CH43 0
655,26814206,-2.11075,52.60256,WV10 9
656,26814438,-1.77499,52.42168,B91 2
657,26814456,-5.49025,50.2094,TR26 1
658,26814615,-1.66153,53.867940000000004,LS19 7
659,26814758,1.07539,51.270990000000005,CT1 3
660,26815202,-4.65011,55.55985,KA10 6
661,26815408,-2.47365,52.705059999999996,TF1 5
662,26815791,-1.19767,52.76817,LE11 1
663,26816088,-2.16707,53.04213000000001,ST1 6
664,26816121,-2.05287,52.363440000000004,B61 0
665,26816132,-2.10795,51.45343,SN15 3
666,26816174,-1.59358,52.29121,CV34 5
667,26816426,-,,N/A
668,26816507,-1.89083,50.75557,BH10 5
669,26816646,-2.14707,51.53432,SN14 6
670,26816910,0.05674,51.55164,E12 5
671,26816952,-1.06131,53.424969999999995,DN11 8
672,26816981,-2.70232,53.76376,PR1 2
673,26817007,-2.17917,53.44305,M19 3
674,26817040,-3.07066,55.8652,EH22 4
675,26817243,0.12431,51.51068,SE28 8
676,26817725,-3.04145,55.875659999999996,EH22 5
677,26817779,-0.29751,53.769090000000006,HU8 0
678,26818391,-3.03839,53.20299,CH5 1
679,26818395,-1.43555,51.58971,OX12 9
680,26818416,-0.41697,51.90233,LU2 7
681,26818440,-3.54486,55.90217,EH54 8
682,26818586,-1.48244,51.78236,OX28 4
683,26818759,-2.30513,52.12515,WR14 1
684,26819127,-0.42325,51.48042,TW6 2
685,26819553,-2.41095,53.589009999999995,BL2 2
686,26819711,-1.65145,54.989580000000004,NE4 9
687,26819963,0.47985,51.554959999999994,SS16 4
688,26819978,-1.69313,55.03935,NE13 8
689,26820033,-0.44261,51.8757,LU1 5
690,26820374,-3.29804,51.09122,TA4 3
691,26820537,-3.24362,50.9906,TA21 0
692,26820881,-0.30268,51.494170000000004,TW8 9
693,26821011,-2.74353,53.42739,WA9 5
694,26821046,-2.39545,52.77534,TF10 8
695,26821141,-0.9691,51.877359999999996,HP18 0
696,26821280,-2.04428,52.585519999999995,WV13 2
697,26821970,-,,N/A
698,26822133,-,,N/A
699,26822667,-1.5123,53.82424,LS8 4
700,26823342,-2.23238,53.53555,M9 0
701,26823369,-1.48084,55.00663,NE29 7
702,26823416,-2.01536,55.78419,TD15 1
703,26823427,-0.01553,51.609359999999995,E4 9
704,26823859,-0.85402,51.83786,HP18 0
705,26824013,-1.18589,53.41884,S66 7
706,26824370,-1.96692,52.66446,WS11 9
707,26824420,-2.84193,54.06233,LA3 3
708,26824512,-2.99181,53.4056,L2 7
709,26824595,-0.15245,50.83003,BN3 1
710,26824631,-3.25858,56.1411,KY5 0
711,26825206,-3.95014,56.194680000000005,FK15 0
712,26825636,-1.8132,51.55552,SN5 7
713,26825659,-2.31987,54.5268,CA17 4
714,26825730,-3.15307,51.66377,NP11 4
715,26825899,-3.88518,55.78801,ML2 9
716,26826252,-2.25577,53.41055,M22 4
717,26826549,0.13477,51.65634,RM4 1
718,26826880,-1.29779,52.92779,NG10 5
719,26827168,-0.68288,52.912690000000005,NG32 1
720,26827550,-,,N/A
721,26827657,1.06286,51.85601,CO7 8
722,26827979,-1.59118,54.7683,DH1 4
723,26827980,-1.45965,54.95652,NE35 9
724,26828320,-2.34734,53.40623000000001,WA14 5
725,26828480,-1.80443,50.73387,BH6 5
726,26828624,-1.86014,52.46946,B10 0
727,26828652,1.18862,52.05236,IP4 5
728,26828765,-0.21365,51.98076,SG6 1
729,26828793,-1.90149,52.41196,B30 3
730,26829289,-3.09128,53.39,CH49 6
731,26829303,0.23684,51.4834,RM19 1
732,26829314,-1.76481,53.77106,BD5 9
733,26829338,-2.25912,53.3632,M22 5
734,26829981,-2.91958,53.156769999999995,CH4 9
735,26830008,-0.10633,50.99904,RH16 4
736,26830270,-0.33169,51.535140000000006,UB6 8
737,26830525,0.11503,51.46588,DA16 1
738,26830751,-3.87997,55.74612,ML8 5
739,26830950,-1.22171,54.711040000000004,TS24 9
740,26830966,-2.90883,54.36727,LA23 2
741,26831099,-4.29094,55.82516,G43 1
742,26831118,0.43287,51.296009999999995,ME19 6
743,26831125,-1.90049,51.54246,SN4 8
744,26831696,-4.26059,55.83484,G42 8
745,26832288,-2.64148,53.39456,WA5 8
746,26832298,-0.14292,51.35889,SM6 9
747,26832383,-0.62775,51.18374,GU7 2
748,26833206,0.10683,51.5258,IG11 0
749,26833239,-1.32565,50.85926,SO31 4
750,26833359,-2.74413,54.3182,LA9 5
751,26833515,-1.52581,52.89206,DE23 3
752,26833720,-4.08236,51.6967,SA14 8
753,26833886,-4.06614,55.68084,ML10 6
754,26834296,-1.97799,50.71953,BH15 2
755,26834468,-0.4543,51.47002,TW6 1
756,26834824,-0.10722,51.48856,SE11 4
757,26834899,-0.337,51.823890000000006,AL5 5
758,26835412,0.9491,52.66754,NR19 1
759,26835454,-3.56926,51.5482,CF32 9
760,26835595,0.13882,51.78922,CM17 0
761,26835852,-1.33967,52.06817,OX16 2
762,26835941,-1.813,52.488330000000005,B33 9
763,26836063,-3.49881,50.7163,EX2 5
764,26836090,-1.30934,51.38479,RG14 7
765,26836157,-4.04376,55.7702,ML3 6
766,26836202,-2.49262,53.466440000000006,WA3 5
767,26836527,-3.86726,55.778459999999995,ML2 9
768,26836844,-0.79897,52.02248,MK5 6
769,26836908,-0.23679,51.56523,NW2 7
770,26837213,-1.48089,53.41283000000001,S5 8
771,26837301,-0.64691,52.28017,NN29 7
772,26837495,-3.88236,55.78682,ML2 9
773,26837708,-2.21123,53.532,M9 6
774,26837866,0.51048,51.71801,CM2 7
775,26838147,1.18046,52.06068,IP4 4
776,26838420,-1.47059,53.75844,LS26 0
777,26838730,-1.94849,52.45245,B17 0
778,26838904,-2.56622,51.46647,BS5 0
779,26839210,-2.09027,57.13997,AB11 9
780,26839245,-1.96333,52.3095,B97 6
781,26839250,-1.2808,52.36787,CV22 7
782,26839286,-1.82388,53.796330000000005,BD15 7
783,26839461,-0.86718,52.27505,NN3 6
784,26839776,-1.64406,52.79178,DE14 3
785,26839832,-3.05433,56.49885,DD2 5
786,26839927,-0.3449,51.60817,HA3 6
787,26839974,-2.29413,53.45769,M32 0
788,26840093,-0.26775,52.57102,PE3 6
789,26840126,-4.71074,51.67668,SA70 8
790,26840200,-1.31647,52.115109999999994,OX17 1
791,26840366,-1.67724,53.713330000000006,WF16 9
792,26840376,-2.47194,56.82678000000001,AB30 1
793,26841176,0.40462,52.74456,PE30 5
794,26841355,-1.28951,53.611880000000006,WF9 1
795,26841396,-0.94223,52.23146,NN5 4
796,26841418,-1.2356,52.91121999999999,NG9 5
797,26841662,-1.9059,52.41287,B14 6
798,26841751,-1.2666,51.77132,OX2 7
799,26841848,-0.41028,51.59105,HA5 2
800,26841938,-1.41007,54.715430000000005,TS29 6
801,26842489,-1.82914,52.4919,B8 2
802,26842971,-0.29737,52.57658000000001,PE3 9
803,26843188,-3.34026,51.599309999999996,CF37 1
804,26843207,-0.72867,52.00175,MK1 1
805,26843425,-0.26243,51.951409999999996,SG4 9
806,26843476,-1.76519,53.78142,BD5 0
807,26843512,-3.31951,53.11375,LL15 1
808,26843904,-0.65661,51.52517,SL1 6
809,26844089,-1.79067,53.757630000000006,BD6 2
810,26844457,-3.48502,50.72817,EX1 3
811,26844465,-1.90037,51.13497,SP3 4
812,26844674,-2.27084,53.361880000000006,M90 1
813,26844750,-4.09269,52.77519,LL43 2
814,26844990,-2.25453,53.4546,M16 7
815,26845079,0.06612,51.51359,E6 6
816,26845230,-2.58314,53.475930000000005,WA3 2
817,26845264,-1.04133,53.944219999999994,YO10 5
818,26845466,-2.27084,51.82687,GL2 2
819,26845669,-0.1524,51.25359,RH1 2
820,26845773,0.09729,51.612790000000004,IG7 6
821,26845968,-,,N/A
822,26846136,-4.09901,50.35533,PL9 9
823,26846458,-1.80293,50.75365,BH23 2
824,26846552,0.2711,50.80726,BN22 0
825,26847024,-,,N/A
826,26847184,-0.58075,51.236709999999995,GU1 4
827,26847191,-1.3089,53.44299,S65 4
828,26847380,0.0529,51.42921,SE9 4
829,26847475,0.9408,51.22538,CT4 7
830,26847730,-0.60222,51.5093,SL1 2
831,26847933,-4.33959,55.8973,G13 2
832,26848111,-4.34269,55.83586999999999,G53 5
833,26848133,-5.02841,51.7155,SA73 2
834,26848514,-1.84372,53.7685,BD13 1
835,26848548,-4.10058,55.848330000000004,G69 7
836,26848675,-3.55911,50.713770000000004,EX4 1
837,26848850,-0.64783,51.520590000000006,SL1 6
838,26848976,-0.33198,51.52705,W13 0
839,26849017,-4.8378,50.51849,PL27 7
840,26849248,-1.73743,53.7809,BD4 7
841,26849516,-2.06333,53.5034,OL6 9
842,26849985,-0.42003,51.87867,LU1 2
843,26850097,0.5141,51.586040000000004,SS13 1
844,26850143,-3.21913,55.95613,EH4 1
845,26850272,-1.48791,53.67549,WF1 5
846,26850344,-0.43479,51.51408,UB3 1
847,26850968,-0.20188,51.38933,SM4 5
848,26851060,-3.50731,58.59571,KW14 8
849,26851157,-1.63714,51.605540000000005,SN6 8
850,26851300,-3.26481,56.13606,KY5 0
851,26851411,-1.09319,52.60813,LE2 2
852,26851534,-0.82053,51.82152,HP19 9
853,26851555,-1.29707,53.702709999999996,WF8 2
854,26851556,1.20954,52.02796,IP3 9
855,26851966,-2.15072,53.48534,M43 7
856,26852225,-0.74899,52.09067,MK16 8
857,26852544,-3.98467,50.74536,EX20 1
858,26852617,-2.22975,52.40276,DY10 2
859,26852638,-2.07236,53.50456,OL6 9
860,26852695,-0.93792,52.248979999999996,NN5 6
861,26852748,-2.98607,51.59322,NP19 7
862,26852967,-0.90457,53.22136,NG22 0
863,26852984,-1.99521,51.428059999999995,SN11 0
864,26853139,-1.79208,53.77831,BD7 4
865,26853297,-2.53178,53.5814,BL6 6
866,26853408,-1.93766,52.256009999999996,B96 6
867,26853677,-2.74428,54.666940000000004,CA11 8
868,26853687,1.04112,52.46996,NR17 1
869,26853789,0.00985,51.43175,BR1 5
870,26853976,-,,N/A
871,26854063,-0.41758,51.69041,WD25 7
872,26854078,-2.32444,51.2215,BA11 4
873,26854318,-1.06057,53.50601999999999,DN4 6
874,26855315,-6.34028,58.2043,HS2 0
875,26855395,-2.30782,52.12724,WR14 1
876,26855551,-1.54908,53.80076,LS1 3
877,26855635,-3.39795,53.18376,LL16 4
878,26856279,-1.1464,52.757780000000004,LE12 8
879,26856345,-,,N/A
880,26856378,-0.4317,51.88835,LU4 8
881,26856393,-3.50638,50.7315,EX4 7
882,26856715,-0.25209,51.27856,KT20 7
883,26856725,-1.07654,50.77967,PO4 0
884,26857198,0.63508,51.94283,CO9 1
885,26857319,0.44706,51.13111,TN12 8
886,26857516,-1.78677,53.62908,HD4 6
887,26857607,-1.21846,52.16961,NN11 3
888,26857704,-2.05654,53.46663,SK14 4
889,26857850,-2.12221,53.53211999999999,OL8 4
890,26857977,-3.17088,51.480909999999994,CF10 2
891,26858087,-2.06009,52.57637,WV13 3
892,26858267,-4.00094,51.62257,SA2 9
893,26858378,-1.80293,50.75365,BH23 2
894,26858468,-2.20717,53.0061,ST4 7
895,26858594,0.7976,51.41321,ME12 3
896,26858607,-2.85682,53.351769999999995,L24 9
897,26858680,-2.21073,53.333569999999995,SK9 2
898,26858701,-,,N/A
899,26858962,-0.21266,51.483779999999996,W6 8
900,26859328,-0.05253,51.351859999999995,CR2 8
901,26859465,-3.26248,51.40801,CF63 4
902,26859930,-1.45683,51.2152,SP10 5
903,26860141,-4.93461,55.95353000000001,PA23 7
904,26861014,-0.10313,51.617540000000005,N13 5
905,26861161,1.31737,51.125040000000006,CT16 1
906,26861253,-1.36413,50.95902,SO50 5
907,26861330,1.20451,52.050129999999996,IP4 5
908,26861831,0.31914,51.4872,RM16 6
909,26861890,-1.59894,54.95233,NE8 4
910,26862512,-1.49446,53.491369999999996,S75 3
911,26862521,-1.6012,52.28725,CV34 5
912,26862927,-2.29672,53.48255,M6 5
913,26863238,-2.17038,53.87724,BB8 7
914,26863312,-1.12502,52.64164,LE1 2
915,26863394,-1.65312,53.69798,WF13 4
916,26863423,-2.52309,53.49418000000001,WN7 4
917,26863667,-0.25677,51.64647,WD6 2
918,26863925,-4.43505,55.869069999999994,PA3 2
919,26864141,-2.22557,53.38994,SK8 1
920,26864607,-1.85564,52.49463000000001,B8 1
921,26864801,-2.12887,52.522619999999996,DY3 2
922,26864872,-2.89516,53.190180000000005,CH1 2
923,26865138,-2.19505,52.63121999999999,WV8 1
924,26865158,-2.31795,51.22643,BA11 1
925,26865271,-1.36242,54.88325,SR2 9
926,26865341,-1.54873,55.16675,NE63 0
927,26865449,-1.48634,53.461859999999994,S35 2
928,26865461,0.5568,51.38332,ME7 4
929,26865560,-3.19117,55.938680000000005,EH9 1
930,26865695,-1.13653,52.58238000000001,LE18 4
931,26865747,-0.42789,51.42135,TW16 7
932,26865987,-1.89226,50.75107,BH10 4
933,26866712,-5.23148,50.15611,TR13 0
934,26866976,-2.96626,56.47191,DD3 7
935,26867174,-2.1249,53.41975,SK6 2
936,26867648,-3.8808,51.79183,SA18 1
937,26867754,0.11628,51.43078,DA14 4
938,26867772,0.12001,51.5552,RM8 2
939,26868121,-1.95724,52.49046,B66 3
940,26868450,-2.253,53.45061,M16 8
941,26868550,-1.67481,54.663219999999995,DL14 7
942,26868573,-1.314,51.832809999999995,OX5 1
943,26868631,-3.51844,50.39566,TQ5 8
944,26868756,-3.83818,53.260909999999996,LL32 8
945,26869192,-2.16707,53.04213000000001,ST1 6
946,26870154,-2.11199,51.911390000000004,GL51 0
947,26870177,1.48823,52.68411999999999,NR13 6
948,26870212,0.41392,50.93392,TN33 9
949,26870477,-0.65702,51.94488,LU7 0
950,26870482,-3.81816,57.18014,PH22 1
951,26870748,-1.89845,52.45692,B12 9
952,26870944,0.07554,51.54753,IG1 2
953,26871133,-1.25614,53.27366,S43 4
954,26871254,0.49,52.27073,CB8 8
955,26871382,-1.39647,53.35258,S12 4
956,26871454,-2.05756,52.575630000000004,WV13 2
957,26871680,-,,N/A
958,26871697,-0.9576,51.467729999999996,RG4 5
959,26871804,-3.33408,54.825469999999996,CA7 4
960,26872097,-1.32105,54.57934,TS19 0
961,26872165,-4.23985,55.90651999999999,G64 2
962,26872521,-2.47034,56.69921,DD10 9
963,26872808,-1.83971,52.419990000000006,B28 0
964,26872827,-3.0394,51.663790000000006,NP44 1
965,26873127,-2.49582,53.74061,BB2 2
966,26873213,-1.97198,52.544169999999994,B71 3
967,26873277,-3.10999,51.523759999999996,CF3 0
968,26873719,1.37402,52.67549,NR13 6
969,26874232,-0.49015,51.365520000000004,KT15 2
970,26874326,-0.50173,51.88905,LU5 4
971,26874581,-3.09915,53.32771999999999,CH60 4
972,26874763,-2.40356,53.446999999999996,M41 6
973,26874856,-2.3967,53.51894,M28 7
974,26874976,-0.08495,51.39894,SE25 6
975,26875037,-2.90917,50.92026,TA19 0
976,26875173,-0.47626,51.47954,TW6 2
977,26875396,0.23664,51.71455,CM5 0
978,26875593,-2.296,51.820890000000006,GL2 4
979,26875601,-1.39826,50.90878,SO14 0
980,26875661,-1.20279,52.61537,LE3 3
981,26875688,-1.81488,52.379490000000004,B90 4
982,26875695,-0.80628,51.80986,HP21 7
983,26875732,0.06105,51.194320000000005,TN8 5
984,26876147,-2.77851,55.95995,EH41 3
985,26876338,-4.5996,55.46996,KA8 0
986,26877009,-,,N/A
987,26877283,-0.14124,51.3605,SM6 8
988,26877397,-0.16534,51.54384,NW3 3
989,26877400,-0.44837,51.92014,LU3 3
990,26877696,-2.99596,51.1048,TA6 6
991,26877727,-0.23216,52.58501,PE1 4
992,26877792,1.15001,51.08279,CT20 3
993,26878142,-1.3422,53.192330000000005,S44 5
994,26878430,-2.08682,51.907740000000004,GL51 9
995,26878608,-3.27111,51.407920000000004,CF62 8
996,26878693,-0.14301,52.793969999999995,PE11 2
997,26878952,-3.24665,55.95462,EH4 3
998,26879064,-1.30777,53.327009999999994,S21 2
999,26879210,-,,N/A
1000,26879486,-4.02528,50.37373,PL7 5
1001,26879640,1.72669,52.571819999999995,NR31 6
1002,26880106,-3.51076,51.52378,CF35 6
1003,26880264,-1.36053,53.34392,S20 7
1004,26880290,-1.88225,50.78434,BH22 8
1005,26880613,-1.31424,53.48526999999999,S64 8
1006,26880719,-0.3691,51.50277,UB2 4
1007,26880805,-0.5225,53.106790000000004,LN5 0
1008,26880902,-2.02614,52.95851,ST11 9
1009,26881028,-2.25293,53.439319999999995,M21 7
1010,26881059,-0.15558,51.54785,NW3 2
1011,26881084,-2.27273,53.3588,M90 1
1012,26881332,-0.01242,51.58143,E17 9
1013,26881358,-1.07287,50.82118,PO2 0
1014,26882088,-1.9088,52.42995,B30 2
1015,26882091,-,,N/A
1016,26882294,0.6496,51.80337,CM8 3
1017,26882546,-3.99127,55.86017,ML6 9
1018,26882614,-1.5767,54.8878,DH3 2
1019,26882623,-2.50509,53.247040000000005,CW9 8
1020,26882795,-2.01475,52.539669999999994,B70 0
1021,26882944,-1.58816,55.18518,NE63 8
1022,26883555,1.27572,52.66754,NR6 6
1023,26883610,-3.15545,51.49725,CF23 9
1024,26883647,-0.33169,51.535140000000006,UB6 8
1025,26884105,-2.25667,50.68289,DT2 8
1026,26884728,0.01544,52.25862,CB23 8
1027,26885064,-5.14448,51.90153,SA62 6
1028,26885508,-1.61074,53.69515,WF12 7
1029,26885586,0.38523,52.306999999999995,CB7 5
1030,26886241,-,,N/A
1031,26886270,-0.42898,51.45335,TW14 8
1032,26886379,-5.88197,54.59101,BT5 5
1033,26886695,-,,N/A
1034,26886878,-0.67484,52.294909999999994,NN8 1
1035,26886959,-0.64553,53.564069999999994,DN16 3
1036,26887229,-2.44115,53.5595,BL3 3
1037,26887253,-0.02057,53.49422,DN36 5
1038,26887392,0.93142,51.867459999999994,CO7 9
1039,26887424,-1.40096,52.34935,CV23 9
1040,26887553,-2.90061,52.901990000000005,SY12 0
1041,26887627,-2.63008,53.38939,WA5 1
1042,26887636,-1.07925,53.29806,S80 2
1043,26887643,-2.75148,53.451609999999995,WA10 2
1044,26887866,-1.91954,52.47149,B15 1
1045,26887989,-2.58738,51.52169,BS34 5
1046,26888058,-3.68266,51.479,CF36 5
1047,26888277,-2.63299,51.52234,BS10 7
1048,26888355,-3.83642,52.65761,SY20 9
1049,26889216,-0.76006,51.63686,HP13 5
1050,26889355,-0.31771,51.52325,W13 8
1051,26889376,-1.54102,53.841530000000006,LS17 6
1052,26889409,-1.76261,53.807590000000005,BD8 7
1053,26890210,-,,N/A
1054,26890730,-2.09728,52.52165,DY1 3
1055,26890907,-3.72277,56.009719999999994,FK3 8
1056,26890979,-2.13354,51.46038,SN14 0
1057,26891690,-4.25943,55.857980000000005,G1 4
1058,26891824,-3.01765,53.87485,FY5 2
1059,26891848,-,,N/A
1060,26891894,-1.37342,51.82513,OX29 8
1061,26892005,-0.83824,52.25164,NN3 3
1062,26892241,-2.93821,54.24474,LA11 6
1063,26892252,-0.57604,53.20454,LN6 7
1064,26892270,-4.16614,51.78422,SA15 5
1065,26892274,-1.61853,55.00026,NE3 4
1066,26892395,-1.8611,50.74114,BH8 9
1067,26892793,0.17059,51.48375,DA8 1
1068,26892897,-2.23198,53.836290000000005,BB9 6
1069,26892986,-3.30101,55.922,EH11 4
1070,26893105,-3.31997,51.705940000000005,CF46 6
1071,26893125,-4.23271,55.87888,G21 4
1072,26893200,-0.58134,51.67613,HP6 6
1073,26893283,-,,N/A
1074,26893381,-2.56873,51.84939,GL17 9
1075,26893681,-1.07038,52.639419999999994,LE5 2
1076,26893817,-2.16782,53.618359999999996,OL12 6
1077,26893839,-1.81004,53.83497,BD18 4
1078,26894214,-0.3837,53.67514,DN19 7
1079,26894241,-1.12305,52.63865,LE1 2
1080,26894289,-4.66363,52.09452,SA43 1
1081,26894545,1.04373,52.30265,IP23 8
1082,26895235,-1.75795,53.643409999999996,HD5 8
1083,26895388,-1.3113,51.45098,RG20 8
1084,26895651,-0.14242,51.6203,N11 1
1085,26895941,-0.77706,51.40372,RG12 8
1086,26896286,-3.15431,55.93124,EH16 5
1087,26896659,-0.19259,51.32065,SM7 3
1088,26896660,-3.58302,50.43996,TQ3 3
1089,26896933,-2.96059,55.938,EH33 2
1090,26897234,-1.82286,50.733000000000004,BH7 6
1091,26897660,-0.35558,51.562709999999996,HA2 8
1092,26897696,-0.08028,51.46071,SE22 8
1093,26897906,-0.26953,51.95601,SG5 1
1094,26898026,0.23,51.44632,DA1 1
1095,26898082,-1.75062,51.5669,SN3 3
1096,26898219,-2.64888,51.20309,BA5 1
1097,26898261,-4.10646,50.39658,PL6 5
1098,26898276,-0.27165,53.60745,DN40 3
1099,26898336,0.60536,50.99726,TN31 6
1100,26898366,0.12819,51.294540000000005,TN14 6
1101,26898472,-4.05312,51.08023,EX32 8
1102,26898482,-4.11739,53.115190000000005,LL55 4
1103,26898504,-2.10536,52.39183,DY9 9
1104,26898533,-1.6274,50.898920000000004,SO43 7
1105,26898611,-0.12232,51.436640000000004,SW16 2
1106,26898624,-2.19803,51.31662,BA14 7
1107,26898633,-4.45711,50.75401,EX22 6
1108,26898653,-2.26622,52.18333,WR2 5
1109,26899075,-3.25274,55.96144,EH4 2
1110,26899225,-0.13492,51.409859999999995,SW16 5
1111,26899301,-1.06202,54.59369,TS10 4
1112,26899364,-4.43818,55.855630000000005,PA3 1
1113,26899805,-0.0832,51.33978,CR2 0
1114,26900040,-3.93338,55.73064,ML9 3
1115,26900058,0.56145,50.85181,TN37 6
1116,26900121,-1.88983,51.52085,SN4 7
